# contact :: CMIP5-077 MPI-ESM-MR_rcp85_r1i1p1 detrended Nino3.4 index - East Africa drought 2023, c.barnes22@imperial.ac.uk 
# nino34_dt [degC] difference between SSTs averaged over (120W-170W, 5S-5N) & (20S-20N) at cmip5_nino-detrended_MPI-ESM-MR_rcp85_r1
# date nino34_dt
1948-10-15 0.196661
1948-11-15 0.14214897
1948-12-15 0.47192
1949-01-15 0.5107403
1949-02-15 0.29174995
1949-03-15 0.4110794
1949-04-15 0.5784893
1949-05-15 0.5861206
1949-06-15 0.5730896
1949-07-15 0.3088398
1949-08-15 0.2208004
1949-09-15 0.14639091
1949-10-15 0.021369934
1949-11-15 0.28903008
1949-12-15 0.29022026
1950-01-15 0.28924942
1950-02-15 0.48657036
1950-03-15 0.2559185
1950-04-15 0.2317791
1950-05-15 0.40514946
1950-06-15 0.35826874
1950-07-15 0.3019085
1950-08-15 0.22522163
1950-09-15 0.17495918
1950-10-15 0.13828087
1950-11-15 0.16103935
1950-12-15 0.2926693
1951-01-15 0.34899902
1951-02-15 0.24304008
1951-03-15 0.31052017
1951-04-15 0.33462906
1951-05-15 0.31994057
1951-06-15 0.31101036
1951-07-15 0.16843033
1951-08-15 0.099910736
1951-09-15 0.06875992
1951-10-15 0.091249466
1951-11-15 0.21764946
1951-12-15 0.40814018
1952-01-15 0.4691391
1952-02-15 0.44607925
1952-03-15 0.40766144
1952-04-15 0.3689003
1952-05-15 0.3650818
1952-06-15 0.44942856
1952-07-15 0.32105064
1952-08-15 0.24954033
1952-09-15 0.14666939
1952-10-15 0.16845894
1952-11-15 0.2859211
1952-12-15 0.33096886
1953-01-15 0.42178917
1953-02-15 0.41641998
1953-03-15 0.35021973
1953-04-15 0.49087906
1953-05-15 0.53982925
1953-06-15 0.34051132
1953-07-15 0.37954903
1953-08-15 0.25066948
1953-09-15 0.115449905
1953-10-15 0.10628891
1953-11-15 0.18597984
1953-12-15 0.3029499
1954-01-15 0.4742794
1954-02-15 0.32495117
1954-03-15 0.46102905
1954-04-15 0.39919853
1954-05-15 0.5152607
1954-06-15 0.33651924
1954-07-15 0.12725067
1954-08-15 0.05962944
1954-09-15 0.08978081
1954-10-15 0.08377838
1954-11-15 0.16964912
1954-12-15 0.3945694
1955-01-15 0.5063801
1955-02-15 0.47704887
1955-03-15 0.3482113
1955-04-15 0.23773003
1955-05-15 0.3503704
1955-06-15 0.5054283
1955-07-15 0.25024033
1955-08-15 0.26534843
1955-09-15 0.29235077
1955-10-15 0.28240967
1955-11-15 0.23636055
1955-12-15 0.32010078
1956-01-15 0.2486496
1956-02-15 0.35061073
1956-03-15 0.3072796
1956-04-15 0.28353882
1956-05-15 0.49014854
1956-06-15 0.43741035
1956-07-15 0.22439003
1956-08-15 0.11538124
1956-09-15 0.13238907
1956-10-15 0.08226967
1956-11-15 0.1265297
1956-12-15 0.36893082
1957-01-15 0.49160957
1957-02-15 0.34160995
1957-03-15 0.24378014
1957-04-15 0.095308304
1957-05-15 0.4065895
1957-06-15 0.25030136
1957-07-15 0.1446495
1957-08-15 0.09963989
1957-09-15 0.09267998
1957-10-15 0.13528061
1957-11-15 0.15765953
1957-12-15 0.30581856
1958-01-15 0.37924004
1958-02-15 0.4777794
1958-03-15 0.2854004
1958-04-15 0.29491997
1958-05-15 0.43674088
1958-06-15 0.41206932
1958-07-15 0.21030045
1958-08-15 0.20492935
1958-09-15 0.26264
1958-10-15 0.23211098
1958-11-15 0.30669975
1958-12-15 0.48732948
1959-01-15 0.43143082
1959-02-15 0.42407036
1959-03-15 0.34887123
1959-04-15 0.215271
1959-05-15 0.23968887
1959-06-15 0.2517109
1959-07-15 0.1862793
1959-08-15 0.12934113
1959-09-15 0.15560913
1959-10-15 0.07983017
1959-11-15 0.0671711
1959-12-15 0.2362709
1960-01-15 0.30303955
1960-02-15 0.2536602
1960-03-15 0.10647011
1960-04-15 0.18362045
1960-05-15 0.31572914
1960-06-15 0.37008095
1960-07-15 0.3161583
1960-08-15 0.15932846
1960-09-15 0.18270874
1960-10-15 0.22695923
1960-11-15 0.26093102
1960-12-15 0.39090157
1961-01-15 0.3123703
1961-02-15 0.28777885
1961-03-15 0.31225967
1961-04-15 0.18850899
1961-05-15 0.26818085
1961-06-15 0.32537842
1961-07-15 0.18200874
1961-08-15 0.1935997
1961-09-15 0.24902916
1961-10-15 0.20022964
1961-11-15 0.29840088
1961-12-15 0.39191055
1962-01-15 0.4576702
1962-02-15 0.2934513
1962-03-15 0.3826294
1962-04-15 0.42630005
1962-05-15 0.41363907
1962-06-15 0.3688984
1962-07-15 0.2906494
1962-08-15 0.14419937
1962-09-15 0.013519287
1962-10-15 0.15468979
1962-11-15 0.19641876
1962-12-15 0.32962036
1963-01-15 0.49048042
1963-02-15 0.38381958
1963-03-15 0.25720024
1963-04-15 0.22683907
1963-05-15 0.3336792
1963-06-15 0.3232708
1963-07-15 0.3352604
1963-08-15 0.20511055
1963-09-15 0.16668892
1963-10-15 0.20871162
1963-11-15 0.23162079
1963-12-15 0.31217003
1964-01-15 0.32975006
1964-02-15 0.33345985
1964-03-15 0.37347984
1964-04-15 0.32697105
1964-05-15 0.32752037
1964-06-15 0.3520813
1964-07-15 0.22492027
1964-08-15 0.15456963
1964-09-15 0.21413994
1964-10-15 0.06034088
1964-11-15 0.21231079
1964-12-15 0.31987953
1965-01-15 0.54119873
1965-02-15 0.4836998
1965-03-15 0.27997017
1965-04-15 0.20681953
1965-05-15 0.24884033
1965-06-15 0.28307915
1965-07-15 0.23135948
1965-08-15 0.17556
1965-09-15 0.14572144
1965-10-15 0.06993866
1965-11-15 0.17288017
1965-12-15 0.40020943
1966-01-15 0.42816925
1966-02-15 0.39248085
1966-03-15 0.28582954
1966-04-15 0.34716034
1966-05-15 0.30401993
1966-06-15 0.31695938
1966-07-15 0.24438095
1966-08-15 0.14627075
1966-09-15 0.12576103
1966-10-15 0.23083115
1966-11-15 0.31787872
1966-12-15 0.39582062
1967-01-15 0.26387978
1967-02-15 0.19255829
1967-03-15 0.28899956
1967-04-15 0.31310844
1967-05-15 0.46074867
1967-06-15 0.3489399
1967-07-15 0.29331017
1967-08-15 0.037691116
1967-09-15 0.04631996
1967-10-15 0.14606094
1967-11-15 0.2649498
1967-12-15 0.48468018
1968-01-15 0.47443008
1968-02-15 0.3345604
1968-03-15 0.22097015
1968-04-15 0.29718018
1968-05-15 0.3971882
1968-06-15 0.31204033
1968-07-15 0.072818756
1968-08-15 0.14040947
1968-09-15 0.16100883
1968-10-15 0.111940384
1968-11-15 0.10655975
1968-12-15 0.32964897
1969-01-15 0.30690956
1969-02-15 0.26190948
1969-03-15 0.21377945
1969-04-15 0.21160889
1969-05-15 0.3666401
1969-06-15 0.37566948
1969-07-15 0.124759674
1969-08-15 0.096429825
1969-09-15 0.068481445
1969-10-15 0.08670044
1969-11-15 0.20076942
1969-12-15 0.39398003
1970-01-15 0.4095707
1970-02-15 0.36568832
1970-03-15 0.44252968
1970-04-15 0.30404854
1970-05-15 0.26186943
1970-06-15 0.47323036
1970-07-15 0.3060894
1970-08-15 0.17440987
1970-09-15 0.17260933
1970-10-15 0.19152069
1970-11-15 0.28777885
1970-12-15 0.38696098
1971-01-15 0.35528946
1971-02-15 0.22649956
1971-03-15 0.1779213
1971-04-15 0.17127037
1971-05-15 0.41864014
1971-06-15 0.3080101
1971-07-15 0.20529938
1971-08-15 0.14580917
1971-09-15 0.109500885
1971-10-15 0.1541996
1971-11-15 0.18634033
1971-12-15 0.33200073
1972-01-15 0.34276962
1972-02-15 0.4548893
1972-03-15 0.38446045
1972-04-15 0.37893867
1972-05-15 0.29886055
1972-06-15 0.34032822
1972-07-15 0.25057983
1972-08-15 0.17107964
1972-09-15 0.21820068
1972-10-15 0.20916939
1972-11-15 0.2746315
1972-12-15 0.42798042
1973-01-15 0.5090103
1973-02-15 0.3020897
1973-03-15 0.30142975
1973-04-15 0.3043003
1973-05-15 0.40390015
1973-06-15 0.35584068
1973-07-15 0.24648857
1973-08-15 0.1260395
1973-09-15 0.05307007
1973-10-15 -0.0042495728
1973-11-15 0.17416
1973-12-15 0.38418007
1974-01-15 0.36952972
1974-02-15 0.3453102
1974-03-15 0.31158066
1974-04-15 0.29833984
1974-05-15 0.34429932
1974-06-15 0.32009888
1974-07-15 0.46899033
1974-08-15 0.36551094
1974-09-15 0.19896889
1974-10-15 0.17333984
1974-11-15 0.20595932
1974-12-15 0.41778946
1975-01-15 0.4694214
1975-02-15 0.31871986
1975-03-15 0.4636593
1975-04-15 0.5721512
1975-05-15 0.5803509
1975-06-15 0.4793396
1975-07-15 0.2929001
1975-08-15 0.057491302
1975-09-15 -0.02630043
1975-10-15 -0.04268837
1975-11-15 0.071870804
1975-12-15 0.5191097
1976-01-15 0.49728012
1976-02-15 0.37607002
1976-03-15 0.2585411
1976-04-15 0.3320999
1976-05-15 0.3850994
1976-06-15 0.32110023
1976-07-15 0.21352959
1976-08-15 0.16195107
1976-09-15 0.07611084
1976-10-15 0.14559937
1976-11-15 0.18883896
1976-12-15 0.3508911
1977-01-15 0.32129097
1977-02-15 0.23443985
1977-03-15 0.34073067
1977-04-15 0.24496078
1977-05-15 0.43930054
1977-06-15 0.26910973
1977-07-15 0.12328911
1977-08-15 0.10561943
1977-09-15 0.23519897
1977-10-15 0.1660099
1977-11-15 0.2302208
1977-12-15 0.28405952
1978-01-15 0.4310913
1978-02-15 0.38928032
1978-03-15 0.24149132
1978-04-15 0.3430195
1978-05-15 0.5430298
1978-06-15 0.42269897
1978-07-15 0.2565403
1978-08-15 0.2097187
1978-09-15 0.19181061
1978-10-15 0.14853096
1978-11-15 0.23564911
1978-12-15 0.3286705
1979-01-15 0.49283028
1979-02-15 0.38186836
1979-03-15 0.24487114
1979-04-15 0.28479004
1979-05-15 0.33557892
1979-06-15 0.2441101
1979-07-15 0.09539986
1979-08-15 0.09305
1979-09-15 0.0036296844
1979-10-15 0.08956909
1979-11-15 0.23687172
1979-12-15 0.3400612
1980-01-15 0.317379
1980-02-15 0.3713684
1980-03-15 0.36435127
1980-04-15 0.10544014
1980-05-15 0.29676056
1980-06-15 0.26800156
1980-07-15 0.25601006
1980-08-15 0.21193886
1980-09-15 0.18380928
1980-10-15 0.31222916
1980-11-15 0.3059101
1980-12-15 0.5411396
1981-01-15 0.517149
1981-02-15 0.36813927
1981-03-15 0.41964912
1981-04-15 0.27124023
1981-05-15 0.4034195
1981-06-15 0.40691948
1981-07-15 0.25443077
1981-08-15 0.16732979
1981-09-15 0.10643959
1981-10-15 0.1796894
1981-11-15 0.23250961
1981-12-15 0.44361115
1982-01-15 0.5020809
1982-02-15 0.4523983
1982-03-15 0.2928505
1982-04-15 0.36361885
1982-05-15 0.3778
1982-06-15 0.4507103
1982-07-15 0.34115982
1982-08-15 0.2263794
1982-09-15 0.20531845
1982-10-15 0.1581707
1982-11-15 0.15670967
1982-12-15 0.34173012
1983-01-15 0.3989315
1983-02-15 0.35906982
1983-03-15 0.40075874
1983-04-15 0.27978134
1983-05-15 0.36099052
1983-06-15 0.35906982
1983-07-15 0.18930054
1983-08-15 0.18753052
1983-09-15 0.14470863
1983-10-15 0.24072075
1983-11-15 0.34030914
1983-12-15 0.48083115
1984-01-15 0.40625
1984-02-15 0.33913994
1984-03-15 0.3204403
1984-04-15 0.35913086
1984-05-15 0.3912983
1984-06-15 0.4840107
1984-07-15 0.2178688
1984-08-15 0.03524971
1984-09-15 -0.002111435
1984-10-15 0.18534088
1984-11-15 0.27733994
1984-12-15 0.5595112
1985-01-15 0.57024956
1985-02-15 0.4513893
1985-03-15 0.45996094
1985-04-15 0.5139103
1985-05-15 0.45294
1985-06-15 0.3324585
1985-07-15 0.21526909
1985-08-15 0.17468071
1985-09-15 0.19367027
1985-10-15 0.19504166
1985-11-15 0.3199501
1985-12-15 0.3939495
1986-01-15 0.47623062
1986-02-15 0.39056015
1986-03-15 0.30480957
1986-04-15 0.21236992
1986-05-15 0.32106972
1986-06-15 0.3637085
1986-07-15 0.15344048
1986-08-15 0.1294899
1986-09-15 0.15896988
1986-10-15 0.21496964
1986-11-15 0.21545029
1986-12-15 0.2925415
1987-01-15 0.35235023
1987-02-15 0.2678604
1987-03-15 0.33377075
1987-04-15 0.23497963
1987-05-15 0.16464043
1987-06-15 0.111881256
1987-07-15 0.072229385
1987-08-15 0.12582016
1987-09-15 0.11231041
1987-10-15 0.1802597
1987-11-15 0.109989166
1987-12-15 0.33145142
1988-01-15 0.39556885
1988-02-15 0.27425957
1988-03-15 0.24272919
1988-04-15 0.31686974
1988-05-15 0.29018974
1988-06-15 0.29834175
1988-07-15 0.24700928
1988-08-15 0.08698082
1988-09-15 0.24505043
1988-10-15 0.16135025
1988-11-15 0.19496918
1988-12-15 0.29561996
1989-01-15 0.34576035
1989-02-15 0.18828964
1989-03-15 0.20755005
1989-04-15 0.37215996
1989-05-15 0.479311
1989-06-15 0.33981895
1989-07-15 0.23958969
1989-08-15 0.15933037
1989-09-15 0.28585052
1989-10-15 0.25481987
1989-11-15 0.32061958
1989-12-15 0.34058
1990-01-15 0.45370102
1990-02-15 0.41452026
1990-03-15 0.3442688
1990-04-15 0.28923988
1990-05-15 0.36751938
1990-06-15 0.39260864
1990-07-15 0.30978966
1990-08-15 0.33325005
1990-09-15 0.29039955
1990-10-15 0.36764908
1990-11-15 0.3827591
1990-12-15 0.44472885
1991-01-15 0.40948868
1991-02-15 0.33380127
1991-03-15 0.33937836
1991-04-15 0.47592163
1991-05-15 0.64432144
1991-06-15 0.5194111
1991-07-15 0.23681068
1991-08-15 0.23058891
1991-09-15 0.111270905
1991-10-15 0.15808105
1991-11-15 0.30945015
1991-12-15 0.44466972
1992-01-15 0.43909073
1992-02-15 0.12857056
1992-03-15 0.122621536
1992-04-15 0.25136948
1992-05-15 0.2557087
1992-06-15 0.29516983
1992-07-15 0.31915092
1992-08-15 0.12784004
1992-09-15 0.15158081
1992-10-15 0.17208862
1992-11-15 0.2152996
1992-12-15 0.45870972
1993-01-15 0.47295952
1993-02-15 0.5366287
1993-03-15 0.5105305
1993-04-15 0.4350586
1993-05-15 0.49871826
1993-06-15 0.5650902
1993-07-15 0.39264107
1993-08-15 0.2994995
1993-09-15 0.1352005
1993-10-15 0.075559616
1993-11-15 0.31518173
1993-12-15 0.31987953
1994-01-15 0.47350883
1994-02-15 0.2992897
1994-03-15 0.35437012
1994-04-15 0.33533096
1994-05-15 0.39038086
1994-06-15 0.2719097
1994-07-15 0.13993073
1994-08-15 0.078559875
1994-09-15 0.2041893
1994-10-15 0.1541996
1994-11-15 0.2895794
1994-12-15 0.36120033
1995-01-15 0.2544899
1995-02-15 0.2485714
1995-03-15 0.25503922
1995-04-15 0.16475868
1995-05-15 0.3772297
1995-06-15 0.3954811
1995-07-15 0.23156929
1995-08-15 0.14223862
1995-09-15 0.14914131
1995-10-15 0.1671505
1995-11-15 0.36315918
1995-12-15 0.34983063
1996-01-15 0.5625
1996-02-15 0.4881897
1996-03-15 0.45965958
1996-04-15 0.3602295
1996-05-15 0.30581856
1996-06-15 0.37279892
1996-07-15 0.41503906
1996-08-15 0.2664795
1996-09-15 0.19711113
1996-10-15 0.19684029
1996-11-15 0.2574501
1996-12-15 0.54782104
1997-01-15 0.56015015
1997-02-15 0.58638954
1997-03-15 0.4147091
1997-04-15 0.43188095
1997-05-15 0.47374916
1997-06-15 0.5939007
1997-07-15 0.3684101
1997-08-15 0.21352959
1997-09-15 0.13574028
1997-10-15 0.011871338
1997-11-15 0.29693985
1997-12-15 0.39959908
1998-01-15 0.3985901
1998-02-15 0.11905098
1998-03-15 0.054590225
1998-04-15 0.14682007
1998-05-15 0.25976944
1998-06-15 0.24868965
1998-07-15 0.28128052
1998-08-15 0.094301224
1998-09-15 0.10251045
1998-10-15 0.15121078
1998-11-15 0.045930862
1998-12-15 0.19231987
1999-01-15 0.3800602
1999-02-15 0.3119793
1999-03-15 0.36658096
1999-04-15 0.33875084
1999-05-15 0.43014908
1999-06-15 0.55112076
1999-07-15 0.32964897
1999-08-15 0.23394966
1999-09-15 0.18362045
1999-10-15 0.25631905
1999-11-15 0.32098007
1999-12-15 0.40561104
2000-01-15 0.5107708
2000-02-15 0.37866974
2000-03-15 0.2613201
2000-04-15 0.30639076
2000-05-15 0.40509033
2000-06-15 0.37790108
2000-07-15 0.3836403
2000-08-15 0.21810913
2000-09-15 0.14645004
2000-10-15 0.16522026
2000-11-15 0.27755928
2000-12-15 0.27700043
2001-01-15 0.44089127
2001-02-15 0.3680191
2001-03-15 0.24402046
2001-04-15 0.3764286
2001-05-15 0.40312958
2001-06-15 0.4477806
2001-07-15 0.3375206
2001-08-15 0.16489029
2001-09-15 0.15530968
2001-10-15 0.13817978
2001-11-15 0.33584023
2001-12-15 0.39801025
2002-01-15 0.32979965
2002-02-15 0.3145504
2002-03-15 0.38500977
2002-04-15 0.32079887
2002-05-15 0.61971855
2002-06-15 0.50494957
2002-07-15 0.32909966
2002-08-15 0.15084076
2002-09-15 0.18670082
2002-10-15 0.25897026
2002-11-15 0.40246964
2002-12-15 0.44491005
2003-01-15 0.40958023
2003-02-15 0.3239498
2003-03-15 0.25879097
2003-04-15 0.28557968
2003-05-15 0.3970909
2003-06-15 0.2980404
2003-07-15 0.20858955
2003-08-15 0.21497154
2003-09-15 0.24025917
2003-10-15 0.16835976
2003-11-15 0.10571098
2003-12-15 0.32699013
2004-01-15 0.5248699
2004-02-15 0.45738983
2004-03-15 0.33676147
2004-04-15 0.3223896
2004-05-15 0.3958702
2004-06-15 0.34432983
2004-07-15 0.24203873
2004-08-15 0.18634033
2004-09-15 0.09520912
2004-10-15 0.16714096
2004-11-15 0.2581501
2004-12-15 0.47838974
2005-01-15 0.35622978
2005-02-15 0.49695015
2005-03-15 0.46035957
2005-04-15 0.5332298
2005-05-15 0.48722076
2005-06-15 0.40267944
2005-07-15 0.3154583
2005-08-15 0.16448975
2005-09-15 0.19753838
2005-10-15 0.2173214
2005-11-15 0.25839043
2005-12-15 0.4405613
2006-01-15 0.5506592
2006-02-15 0.49188042
2006-03-15 0.45968056
2006-04-15 0.47802925
2006-05-15 0.52194977
2006-06-15 0.48550034
2006-07-15 0.3006897
2006-08-15 0.15413857
2006-09-15 0.142519
2006-10-15 0.2866192
2006-11-15 0.35013008
2006-12-15 0.4486103
2007-01-15 0.39462852
2007-02-15 0.27594185
2007-03-15 0.23806953
2007-04-15 0.3526001
2007-05-15 0.41464043
2007-06-15 0.36150932
2007-07-15 0.28140068
2007-08-15 0.07806969
2007-09-15 0.05319023
2007-10-15 0.109651566
2007-11-15 0.123708725
2007-12-15 0.35529137
2008-01-15 0.365839
2008-02-15 0.22317886
2008-03-15 0.31031036
2008-04-15 0.24465942
2008-05-15 0.4744587
2008-06-15 0.41394043
2008-07-15 0.15987968
2008-08-15 0.21892929
2008-09-15 0.17682076
2008-10-15 0.114349365
2008-11-15 0.22231865
2008-12-15 0.40130043
2009-01-15 0.49435997
2009-02-15 0.45480156
2009-03-15 0.33802032
2009-04-15 0.2921505
2009-05-15 0.43660927
2009-06-15 0.40151978
2009-07-15 0.38451958
2009-08-15 0.30287933
2009-09-15 0.19994926
2009-10-15 0.23558998
2009-11-15 0.33477974
2009-12-15 0.4932499
2010-01-15 0.34397125
2010-02-15 0.17954063
2010-03-15 0.29974937
2010-04-15 0.34524155
2010-05-15 0.5086098
2010-06-15 0.3552513
2010-07-15 0.21844864
2010-08-15 0.10590172
2010-09-15 0.08190918
2010-10-15 0.12471962
2010-11-15 0.14328003
2010-12-15 0.2684288
2011-01-15 0.49004936
2011-02-15 0.36751938
2011-03-15 0.30880928
2011-04-15 0.113918304
2011-05-15 0.38693047
2011-06-15 0.43441963
2011-07-15 0.3392315
2011-08-15 0.2639103
2011-09-15 0.23708916
2011-10-15 0.26489067
2011-11-15 0.3357296
2011-12-15 0.61035156
2012-01-15 0.34420013
2012-02-15 0.32345963
2012-03-15 0.31918144
2012-04-15 0.31004906
2012-05-15 0.41982841
2012-06-15 0.36114883
2012-07-15 0.25115967
2012-08-15 0.19677925
2012-09-15 0.14813995
2012-10-15 0.28967094
2012-11-15 0.34768105
2012-12-15 0.54241943
2013-01-15 0.45196915
2013-02-15 0.2845497
2013-03-15 0.2649498
2013-04-15 0.32312012
2013-05-15 0.37634087
2013-06-15 0.4281292
2013-07-15 0.1770401
2013-08-15 0.24777031
2013-09-15 0.14657974
2013-10-15 0.27774048
2013-11-15 0.36730957
2013-12-15 0.44705963
2014-01-15 0.62955093
2014-02-15 0.40250015
2014-03-15 0.4011593
2014-04-15 0.5514507
2014-05-15 0.41960907
2014-06-15 0.48077965
2014-07-15 0.23165894
2014-08-15 0.13275146
2014-09-15 0.15793037
2014-10-15 0.15479088
2014-11-15 0.27667046
2014-12-15 0.3725891
2015-01-15 0.43759155
2015-02-15 0.43465996
2015-03-15 0.34337997
2015-04-15 0.2998104
2015-05-15 0.31966972
2015-06-15 0.4114704
2015-07-15 0.33710098
2015-08-15 0.21032906
2015-09-15 0.10031128
2015-10-15 0.20998955
2015-11-15 0.39993095
2015-12-15 0.3802185
2016-01-15 0.40215874
2016-02-15 0.2906189
2016-03-15 0.3309002
2016-04-15 0.37176895
2016-05-15 0.36536026
2016-06-15 0.37683105
2016-07-15 0.2222004
2016-08-15 0.22460938
2016-09-15 0.25881958
2016-10-15 0.3135414
2016-11-15 0.28915977
2016-12-15 0.45974922
2017-01-15 0.4524498
2017-02-15 0.3961506
2017-03-15 0.48308945
2017-04-15 0.65756035
2017-05-15 0.70764923
2017-06-15 0.56225014
2017-07-15 0.3768692
2017-08-15 0.10689926
2017-09-15 0.09346962
2017-10-15 0.12252998
2017-11-15 0.21909142
2017-12-15 0.4605999
2018-01-15 0.42663002
2018-02-15 0.40264893
2018-03-15 0.40027046
2018-04-15 0.5508385
2018-05-15 0.5492592
2018-06-15 0.39075089
2018-07-15 0.2645588
2018-08-15 0.067689896
2018-09-15 0.07015991
2018-10-15 0.04555893
2018-11-15 0.15863037
2018-12-15 0.27268028
2019-01-15 0.4531498
2019-02-15 0.36804008
2019-03-15 0.3869114
2019-04-15 0.39525986
2019-05-15 0.49109077
2019-06-15 0.41354942
2019-07-15 0.30685997
2019-08-15 0.11923027
2019-09-15 0.081581116
2019-10-15 0.12140083
2019-11-15 0.22866058
2019-12-15 0.33588028
2020-01-15 0.43673897
2020-02-15 0.3446293
2020-03-15 0.37885094
2020-04-15 0.42026138
2020-05-15 0.46846962
2020-06-15 0.41955948
2020-07-15 0.28997993
2020-08-15 0.16641998
2020-09-15 0.16991997
2020-10-15 0.21088028
2020-11-15 0.27056885
2020-12-15 0.3647194
2021-01-15 0.32750893
2021-02-15 0.3397789
2021-03-15 0.3859005
2021-04-15 0.4325199
2021-05-15 0.49091148
2021-06-15 0.5949402
2021-07-15 0.41292953
2021-08-15 0.42422104
2021-09-15 0.25092125
2021-10-15 0.3017788
2021-11-15 0.40323067
2021-12-15 0.4897499
2022-01-15 0.57248116
2022-02-15 0.43930054
2022-03-15 0.62072945
2022-04-15 0.6249714
2022-05-15 0.66501045
2022-06-15 0.49743843
2022-07-15 0.3675003
2022-08-15 0.21677017
2022-09-15 0.11645889
2022-10-15 -0.004119873
2022-11-15 0.2623291
2022-12-15 0.44174004
2023-01-15 0.54224014
2023-02-15 0.33069038
2023-03-15 0.17360878
2023-04-15 0.17734146
2023-05-15 0.37027168
2023-06-15 0.44638062
2023-07-15 0.40750122
2023-08-15 0.17409897
2023-09-15 0.29498863
2023-10-15 0.30196953
2023-11-15 0.26266098
2023-12-15 0.49554062
2024-01-15 0.4397602
2024-02-15 0.32474136
2024-03-15 0.4895897
2024-04-15 0.74333954
2024-05-15 0.58742905
2024-06-15 0.58032036
2024-07-15 0.3649006
2024-08-15 0.22574043
2024-09-15 0.16983032
2024-10-15 0.20318031
2024-11-15 0.17984009
2024-12-15 0.4047203
2025-01-15 0.46988106
2025-02-15 0.46842003
2025-03-15 0.29036903
2025-04-15 0.36569023
2025-05-15 0.39662933
2025-06-15 0.30097008
2025-07-15 0.29238892
2025-08-15 0.2503605
2025-09-15 0.19658852
2025-10-15 0.19519043
2025-11-15 0.26729965
2025-12-15 0.38180923
2026-01-15 0.50663185
2026-02-15 0.37433052
2026-03-15 0.26461983
2026-04-15 0.25976944
2026-05-15 0.43201065
2026-06-15 0.45403862
2026-07-15 0.35724068
2026-08-15 0.25218964
2026-09-15 0.2500286
2026-10-15 0.19335938
2026-11-15 0.2978611
2026-12-15 0.54836845
2027-01-15 0.43535995
2027-02-15 0.38469887
2027-03-15 0.39735985
2027-04-15 0.45583916
2027-05-15 0.5265503
2027-06-15 0.5927105
2027-07-15 0.36310005
2027-08-15 0.32922935
2027-09-15 0.20067978
2027-10-15 0.14447021
2027-11-15 0.28603935
2027-12-15 0.53103065
2028-01-15 0.5015812
2028-02-15 0.2498188
2028-03-15 0.3097496
2028-04-15 0.40497017
2028-05-15 0.55109024
2028-06-15 0.451231
2028-07-15 0.20758057
2028-08-15 0.20458984
2028-09-15 0.19696045
2028-10-15 0.2482605
2028-11-15 0.3130188
2028-12-15 0.2956791
2029-01-15 0.47665977
2029-02-15 0.5000305
2029-03-15 0.53744125
2029-04-15 0.5812092
2029-05-15 0.57385063
2029-06-15 0.57084084
2029-07-15 0.4159813
2029-08-15 0.32192993
2029-09-15 0.2532406
2029-10-15 0.17926025
2029-11-15 0.16779137
2029-12-15 0.2893715
2030-01-15 0.4859295
2030-02-15 0.47481918
2030-03-15 0.29631996
2030-04-15 0.44301987
2030-05-15 0.5097008
2030-06-15 0.23101997
2030-07-15 0.15679932
2030-08-15 0.08395004
2030-09-15 -0.024169922
2030-10-15 0.034549713
2030-11-15 0.07404137
2030-12-15 0.27660942
2031-01-15 0.30097008
2031-02-15 0.2792015
2031-03-15 0.15018082
2031-04-15 0.20602989
2031-05-15 0.4208107
2031-06-15 0.4446392
2031-07-15 0.31554985
2031-08-15 0.16625977
2031-09-15 0.1369915
2031-10-15 0.22723961
2031-11-15 0.25527954
2031-12-15 0.39425087
2032-01-15 0.39221
2032-02-15 0.30023003
2032-03-15 0.3732605
2032-04-15 0.4180603
2032-05-15 0.48864937
2032-06-15 0.52962875
2032-07-15 0.36902046
2032-08-15 0.32183838
2032-09-15 0.3701706
2032-10-15 0.28444862
2032-11-15 0.32128906
2032-12-15 0.6175499
2033-01-15 0.63946915
2033-02-15 0.4565792
2033-03-15 0.4246502
2033-04-15 0.43460846
2033-05-15 0.46740913
2033-06-15 0.4480896
2033-07-15 0.23305893
2033-08-15 0.05158043
2033-09-15 0.012969971
2033-10-15 0.15945053
2033-11-15 0.31137085
2033-12-15 0.38954926
2034-01-15 0.36901855
2034-02-15 0.36525917
2034-03-15 0.4095211
2034-04-15 0.3876896
2034-05-15 0.50089073
2034-06-15 0.46846962
2034-07-15 0.37292862
2034-08-15 0.2111187
2034-09-15 0.23546982
2034-10-15 0.3281002
2034-11-15 0.34012032
2034-12-15 0.39718056
2035-01-15 0.352911
2035-02-15 0.24502945
2035-03-15 0.28738022
2035-04-15 0.36055946
2035-05-15 0.41741943
2035-06-15 0.3863201
2035-07-15 0.22823906
2035-08-15 0.118471146
2035-09-15 0.039489746
2035-10-15 0.17775917
2035-11-15 0.38046074
2035-12-15 0.358881
2036-01-15 0.5290508
2036-02-15 0.44293022
2036-03-15 0.42605972
2036-04-15 0.4604206
2036-05-15 0.6065006
2036-06-15 0.52923965
2036-07-15 0.40252876
2036-08-15 0.16446114
2036-09-15 0.19703102
2036-10-15 0.27541924
2036-11-15 0.28689003
2036-12-15 0.56890106
2037-01-15 0.5426407
2037-02-15 0.6055584
2037-03-15 0.4475994
2037-04-15 0.64014053
2037-05-15 0.6224098
2037-06-15 0.5338707
